cycle,event_type,agent_id,context
23764,GAME_START,system,{}
23765,MOVE,X,"{""position"": ""2,2""}"
23766,MOVE,O,"{""position"": ""1,0""}"
23767,MOVE,X,"{""position"": ""2,1""}"
23768,MOVE,O,"{""position"": ""1,1""}"
23769,MOVE,X,"{""position"": ""0,0""}"
23770,MOVE,O,"{""position"": ""0,1""}"
23771,MOVE,X,"{""position"": ""1,2""}"
23772,MOVE,O,"{""position"": ""0,2""}"
23773,MOVE,X,"{""position"": ""2,0""}"
23774,GAME_END,system,"{""result"": ""X""}"
23775,GAME_START,system,{}
23776,MOVE,X,"{""position"": ""2,0""}"
23777,MOVE,O,"{""position"": ""2,2""}"
23778,MOVE,X,"{""position"": ""1,1""}"
23779,MOVE,O,"{""position"": ""2,1""}"
23780,MOVE,X,"{""position"": ""0,0""}"
23781,MOVE,O,"{""position"": ""0,2""}"
23782,MOVE,X,"{""position"": ""0,1""}"
23783,MOVE,O,"{""position"": ""1,2""}"
23784,GAME_END,system,"{""result"": ""O""}"
23785,GAME_START,system,{}
23786,MOVE,X,"{""position"": ""1,1""}"
23787,MOVE,O,"{""position"": ""0,1""}"
23788,MOVE,X,"{""position"": ""2,2""}"
23789,MOVE,O,"{""position"": ""0,0""}"
23790,MOVE,X,"{""position"": ""2,0""}"
23791,MOVE,O,"{""position"": ""0,2""}"
23792,GAME_END,system,"{""result"": ""O""}"
23793,GAME_START,system,{}
23794,MOVE,X,"{""position"": ""0,0""}"
23795,MOVE,O,"{""position"": ""1,1""}"
23796,MOVE,X,"{""position"": ""0,1""}"
23797,MOVE,O,"{""position"": ""2,2""}"
23798,MOVE,X,"{""position"": ""0,2""}"
23799,GAME_END,system,"{""result"": ""X""}"
23800,GAME_START,system,{}
23801,MOVE,X,"{""position"": ""1,2""}"
23802,MOVE,O,"{""position"": ""2,0""}"
23803,MOVE,X,"{""position"": ""0,1""}"
23804,MOVE,O,"{""position"": ""1,0""}"
23805,MOVE,X,"{""position"": ""1,1""}"
23806,MOVE,O,"{""position"": ""2,1""}"
23807,MOVE,X,"{""position"": ""0,2""}"
23808,MOVE,O,"{""position"": ""0,0""}"
23809,GAME_END,system,"{""result"": ""O""}"
23810,GAME_START,system,{}
23811,MOVE,X,"{""position"": ""2,1""}"
23812,MOVE,O,"{""position"": ""2,0""}"
23813,MOVE,X,"{""position"": ""2,2""}"
23814,MOVE,O,"{""position"": ""0,0""}"
23815,MOVE,X,"{""position"": ""1,0""}"
23816,MOVE,O,"{""position"": ""1,1""}"
23817,MOVE,X,"{""position"": ""0,2""}"
23818,MOVE,O,"{""position"": ""0,1""}"
23819,MOVE,X,"{""position"": ""1,2""}"
23820,GAME_END,system,"{""result"": ""X""}"
23821,GAME_START,system,{}
23822,MOVE,X,"{""position"": ""2,0""}"
23823,MOVE,O,"{""position"": ""1,1""}"
23824,MOVE,X,"{""position"": ""0,1""}"
23825,MOVE,O,"{""position"": ""0,0""}"
23826,MOVE,X,"{""position"": ""2,2""}"
23827,MOVE,O,"{""position"": ""2,1""}"
23828,MOVE,X,"{""position"": ""1,0""}"
23829,MOVE,O,"{""position"": ""1,2""}"
23830,MOVE,X,"{""position"": ""0,2""}"
23831,GAME_END,system,"{""result"": ""draw""}"
23832,GAME_START,system,{}
23833,MOVE,X,"{""position"": ""0,2""}"
23834,MOVE,O,"{""position"": ""0,0""}"
23835,MOVE,X,"{""position"": ""2,2""}"
23836,MOVE,O,"{""position"": ""0,1""}"
23837,MOVE,X,"{""position"": ""1,2""}"
23838,GAME_END,system,"{""result"": ""X""}"
23839,GAME_START,system,{}
23840,MOVE,X,"{""position"": ""2,0""}"
23841,MOVE,O,"{""position"": ""1,2""}"
23842,MOVE,X,"{""position"": ""1,0""}"
23843,MOVE,O,"{""position"": ""0,0""}"
23844,MOVE,X,"{""position"": ""2,1""}"
23845,MOVE,O,"{""position"": ""1,1""}"
23846,MOVE,X,"{""position"": ""0,1""}"
23847,MOVE,O,"{""position"": ""0,2""}"
23848,MOVE,X,"{""position"": ""2,2""}"
23849,GAME_END,system,"{""result"": ""X""}"
23850,GAME_START,system,{}
23851,MOVE,X,"{""position"": ""2,1""}"
23852,MOVE,O,"{""position"": ""2,0""}"
23853,MOVE,X,"{""position"": ""1,2""}"
23854,MOVE,O,"{""position"": ""1,1""}"
23855,MOVE,X,"{""position"": ""0,1""}"
23856,MOVE,O,"{""position"": ""0,2""}"
23857,GAME_END,system,"{""result"": ""O""}"
23858,GAME_START,system,{}
23859,MOVE,X,"{""position"": ""1,2""}"
23860,MOVE,O,"{""position"": ""1,1""}"
23861,MOVE,X,"{""position"": ""2,2""}"
23862,MOVE,O,"{""position"": ""1,0""}"
23863,MOVE,X,"{""position"": ""0,1""}"
23864,MOVE,O,"{""position"": ""2,1""}"
23865,MOVE,X,"{""position"": ""0,0""}"
23866,MOVE,O,"{""position"": ""2,0""}"
23867,MOVE,X,"{""position"": ""0,2""}"
23868,GAME_END,system,"{""result"": ""X""}"
23869,GAME_START,system,{}
23870,MOVE,X,"{""position"": ""1,0""}"
23871,MOVE,O,"{""position"": ""2,2""}"
23872,MOVE,X,"{""position"": ""0,0""}"
23873,MOVE,O,"{""position"": ""2,0""}"
23874,MOVE,X,"{""position"": ""0,2""}"
23875,MOVE,O,"{""position"": ""1,1""}"
23876,MOVE,X,"{""position"": ""1,2""}"
23877,MOVE,O,"{""position"": ""0,1""}"
23878,MOVE,X,"{""position"": ""2,1""}"
23879,GAME_END,system,"{""result"": ""draw""}"
23880,GAME_START,system,{}
23881,MOVE,X,"{""position"": ""1,0""}"
23882,MOVE,O,"{""position"": ""0,0""}"
23883,MOVE,X,"{""position"": ""1,1""}"
23884,MOVE,O,"{""position"": ""1,2""}"
23885,MOVE,X,"{""position"": ""2,2""}"
23886,MOVE,O,"{""position"": ""0,1""}"
23887,MOVE,X,"{""position"": ""2,0""}"
23888,MOVE,O,"{""position"": ""0,2""}"
23889,GAME_END,system,"{""result"": ""O""}"
23890,GAME_START,system,{}
23891,MOVE,X,"{""position"": ""1,0""}"
23892,MOVE,O,"{""position"": ""1,2""}"
23893,MOVE,X,"{""position"": ""2,0""}"
23894,MOVE,O,"{""position"": ""0,1""}"
23895,MOVE,X,"{""position"": ""0,2""}"
23896,MOVE,O,"{""position"": ""0,0""}"
23897,MOVE,X,"{""position"": ""2,2""}"
23898,MOVE,O,"{""position"": ""1,1""}"
23899,MOVE,X,"{""position"": ""2,1""}"
23900,GAME_END,system,"{""result"": ""X""}"
23901,GAME_START,system,{}
23902,MOVE,X,"{""position"": ""2,1""}"
23903,MOVE,O,"{""position"": ""0,2""}"
23904,MOVE,X,"{""position"": ""1,1""}"
23905,MOVE,O,"{""position"": ""0,0""}"
23906,MOVE,X,"{""position"": ""1,2""}"
23907,MOVE,O,"{""position"": ""0,1""}"
23908,GAME_END,system,"{""result"": ""O""}"
23909,GAME_START,system,{}
23910,MOVE,X,"{""position"": ""0,0""}"
23911,MOVE,O,"{""position"": ""0,1""}"
23912,MOVE,X,"{""position"": ""2,2""}"
23913,MOVE,O,"{""position"": ""2,1""}"
23914,MOVE,X,"{""position"": ""1,0""}"
23915,MOVE,O,"{""position"": ""0,2""}"
23916,MOVE,X,"{""position"": ""1,1""}"
23917,GAME_END,system,"{""result"": ""X""}"
23918,GAME_START,system,{}
23919,MOVE,X,"{""position"": ""0,1""}"
23920,MOVE,O,"{""position"": ""1,0""}"
23921,MOVE,X,"{""position"": ""2,2""}"
23922,MOVE,O,"{""position"": ""0,2""}"
23923,MOVE,X,"{""position"": ""1,1""}"
23924,MOVE,O,"{""position"": ""0,0""}"
23925,MOVE,X,"{""position"": ""2,1""}"
23926,GAME_END,system,"{""result"": ""X""}"
23927,GAME_START,system,{}
23928,MOVE,X,"{""position"": ""2,2""}"
23929,MOVE,O,"{""position"": ""1,0""}"
23930,MOVE,X,"{""position"": ""0,1""}"
23931,MOVE,O,"{""position"": ""1,1""}"
23932,MOVE,X,"{""position"": ""2,0""}"
23933,MOVE,O,"{""position"": ""1,2""}"
23934,GAME_END,system,"{""result"": ""O""}"
23935,GAME_START,system,{}
23936,MOVE,X,"{""position"": ""0,1""}"
23937,MOVE,O,"{""position"": ""1,2""}"
23938,MOVE,X,"{""position"": ""2,2""}"
23939,MOVE,O,"{""position"": ""2,0""}"
23940,MOVE,X,"{""position"": ""1,1""}"
23941,MOVE,O,"{""position"": ""2,1""}"
23942,MOVE,X,"{""position"": ""0,2""}"
23943,MOVE,O,"{""position"": ""0,0""}"
23944,MOVE,X,"{""position"": ""1,0""}"
23945,GAME_END,system,"{""result"": ""draw""}"
23946,GAME_START,system,{}
23947,MOVE,X,"{""position"": ""0,1""}"
23948,MOVE,O,"{""position"": ""0,2""}"
23949,MOVE,X,"{""position"": ""0,0""}"
23950,MOVE,O,"{""position"": ""1,0""}"
23951,MOVE,X,"{""position"": ""2,0""}"
23952,MOVE,O,"{""position"": ""1,2""}"
23953,MOVE,X,"{""position"": ""2,1""}"
23954,MOVE,O,"{""position"": ""1,1""}"
23955,GAME_END,system,"{""result"": ""O""}"
23956,GAME_START,system,{}
23957,MOVE,X,"{""position"": ""1,2""}"
23958,MOVE,O,"{""position"": ""1,1""}"
23959,MOVE,X,"{""position"": ""0,0""}"
23960,MOVE,O,"{""position"": ""0,2""}"
23961,MOVE,X,"{""position"": ""0,1""}"
23962,MOVE,O,"{""position"": ""2,1""}"
23963,MOVE,X,"{""position"": ""2,0""}"
23964,MOVE,O,"{""position"": ""2,2""}"
23965,MOVE,X,"{""position"": ""1,0""}"
23966,GAME_END,system,"{""result"": ""X""}"
23967,GAME_START,system,{}
23968,MOVE,X,"{""position"": ""0,2""}"
23969,MOVE,O,"{""position"": ""1,2""}"
23970,MOVE,X,"{""position"": ""1,1""}"
23971,MOVE,O,"{""position"": ""1,0""}"
23972,MOVE,X,"{""position"": ""2,2""}"
23973,MOVE,O,"{""position"": ""0,1""}"
23974,MOVE,X,"{""position"": ""2,0""}"
23975,GAME_END,system,"{""result"": ""X""}"
23976,GAME_START,system,{}
23977,MOVE,X,"{""position"": ""1,1""}"
23978,MOVE,O,"{""position"": ""1,0""}"
23979,MOVE,X,"{""position"": ""0,0""}"
23980,MOVE,O,"{""position"": ""0,2""}"
23981,MOVE,X,"{""position"": ""2,0""}"
23982,MOVE,O,"{""position"": ""1,2""}"
23983,MOVE,X,"{""position"": ""2,1""}"
23984,MOVE,O,"{""position"": ""0,1""}"
23985,MOVE,X,"{""position"": ""2,2""}"
23986,GAME_END,system,"{""result"": ""X""}"
23987,GAME_START,system,{}
23988,MOVE,X,"{""position"": ""2,1""}"
23989,MOVE,O,"{""position"": ""0,0""}"
23990,MOVE,X,"{""position"": ""2,2""}"
23991,MOVE,O,"{""position"": ""1,2""}"
23992,MOVE,X,"{""position"": ""0,1""}"
23993,MOVE,O,"{""position"": ""0,2""}"
23994,MOVE,X,"{""position"": ""1,0""}"
23995,MOVE,O,"{""position"": ""1,1""}"
23996,MOVE,X,"{""position"": ""2,0""}"
23997,GAME_END,system,"{""result"": ""X""}"
23998,GAME_START,system,{}
23999,MOVE,X,"{""position"": ""0,0""}"
24000,MOVE,O,"{""position"": ""2,0""}"
24001,MOVE,X,"{""position"": ""2,2""}"
24002,MOVE,O,"{""position"": ""1,2""}"
24003,MOVE,X,"{""position"": ""1,0""}"
24004,MOVE,O,"{""position"": ""0,1""}"
24005,MOVE,X,"{""position"": ""2,1""}"
24006,MOVE,O,"{""position"": ""0,2""}"
24007,MOVE,X,"{""position"": ""1,1""}"
24008,GAME_END,system,"{""result"": ""X""}"
24009,GAME_START,system,{}
24010,MOVE,X,"{""position"": ""1,1""}"
24011,MOVE,O,"{""position"": ""0,1""}"
24012,MOVE,X,"{""position"": ""0,2""}"
24013,MOVE,O,"{""position"": ""1,0""}"
24014,MOVE,X,"{""position"": ""2,2""}"
24015,MOVE,O,"{""position"": ""2,0""}"
24016,MOVE,X,"{""position"": ""2,1""}"
24017,MOVE,O,"{""position"": ""0,0""}"
24018,GAME_END,system,"{""result"": ""O""}"
24019,GAME_START,system,{}
24020,MOVE,X,"{""position"": ""1,2""}"
24021,MOVE,O,"{""position"": ""2,0""}"
24022,MOVE,X,"{""position"": ""1,0""}"
24023,MOVE,O,"{""position"": ""2,1""}"
24024,MOVE,X,"{""position"": ""0,0""}"
24025,MOVE,O,"{""position"": ""2,2""}"
24026,GAME_END,system,"{""result"": ""O""}"
24027,GAME_START,system,{}
24028,MOVE,X,"{""position"": ""1,0""}"
24029,MOVE,O,"{""position"": ""2,2""}"
24030,MOVE,X,"{""position"": ""0,1""}"
24031,MOVE,O,"{""position"": ""0,0""}"
24032,MOVE,X,"{""position"": ""2,1""}"
24033,MOVE,O,"{""position"": ""0,2""}"
24034,MOVE,X,"{""position"": ""2,0""}"
24035,MOVE,O,"{""position"": ""1,1""}"
24036,GAME_END,system,"{""result"": ""O""}"
24037,GAME_START,system,{}
24038,MOVE,X,"{""position"": ""0,2""}"
24039,MOVE,O,"{""position"": ""1,2""}"
24040,MOVE,X,"{""position"": ""1,1""}"
24041,MOVE,O,"{""position"": ""2,0""}"
24042,MOVE,X,"{""position"": ""0,1""}"
24043,MOVE,O,"{""position"": ""2,1""}"
24044,MOVE,X,"{""position"": ""2,2""}"
24045,MOVE,O,"{""position"": ""1,0""}"
24046,MOVE,X,"{""position"": ""0,0""}"
24047,GAME_END,system,"{""result"": ""X""}"
24048,GAME_START,system,{}
24049,MOVE,X,"{""position"": ""0,1""}"
24050,MOVE,O,"{""position"": ""2,1""}"
24051,MOVE,X,"{""position"": ""0,0""}"
24052,MOVE,O,"{""position"": ""2,0""}"
24053,MOVE,X,"{""position"": ""1,2""}"
24054,MOVE,O,"{""position"": ""0,2""}"
24055,MOVE,X,"{""position"": ""2,2""}"
24056,MOVE,O,"{""position"": ""1,1""}"
24057,GAME_END,system,"{""result"": ""O""}"
24058,GAME_START,system,{}
24059,MOVE,X,"{""position"": ""1,1""}"
24060,MOVE,O,"{""position"": ""1,0""}"
24061,MOVE,X,"{""position"": ""0,2""}"
24062,MOVE,O,"{""position"": ""2,0""}"
24063,MOVE,X,"{""position"": ""2,2""}"
24064,MOVE,O,"{""position"": ""2,1""}"
24065,MOVE,X,"{""position"": ""1,2""}"
24066,GAME_END,system,"{""result"": ""X""}"
24067,GAME_START,system,{}
24068,MOVE,X,"{""position"": ""0,2""}"
24069,MOVE,O,"{""position"": ""2,0""}"
24070,MOVE,X,"{""position"": ""1,2""}"
24071,MOVE,O,"{""position"": ""1,1""}"
24072,MOVE,X,"{""position"": ""2,1""}"
24073,MOVE,O,"{""position"": ""0,0""}"
24074,MOVE,X,"{""position"": ""2,2""}"
24075,GAME_END,system,"{""result"": ""X""}"
24076,GAME_START,system,{}
24077,MOVE,X,"{""position"": ""2,0""}"
24078,MOVE,O,"{""position"": ""0,2""}"
24079,MOVE,X,"{""position"": ""1,0""}"
24080,MOVE,O,"{""position"": ""1,1""}"
24081,MOVE,X,"{""position"": ""2,2""}"
24082,MOVE,O,"{""position"": ""0,1""}"
24083,MOVE,X,"{""position"": ""0,0""}"
24084,GAME_END,system,"{""result"": ""X""}"
24085,GAME_START,system,{}
24086,MOVE,X,"{""position"": ""2,0""}"
24087,MOVE,O,"{""position"": ""0,1""}"
24088,MOVE,X,"{""position"": ""0,2""}"
24089,MOVE,O,"{""position"": ""2,1""}"
24090,MOVE,X,"{""position"": ""1,1""}"
24091,GAME_END,system,"{""result"": ""X""}"
24092,GAME_START,system,{}
24093,MOVE,X,"{""position"": ""1,2""}"
24094,MOVE,O,"{""position"": ""2,0""}"
24095,MOVE,X,"{""position"": ""0,0""}"
24096,MOVE,O,"{""position"": ""1,0""}"
24097,MOVE,X,"{""position"": ""2,1""}"
24098,MOVE,O,"{""position"": ""1,1""}"
24099,MOVE,X,"{""position"": ""0,1""}"
24100,MOVE,O,"{""position"": ""0,2""}"
24101,GAME_END,system,"{""result"": ""O""}"
24102,GAME_START,system,{}
24103,MOVE,X,"{""position"": ""0,1""}"
24104,MOVE,O,"{""position"": ""1,0""}"
24105,MOVE,X,"{""position"": ""2,1""}"
24106,MOVE,O,"{""position"": ""1,2""}"
24107,MOVE,X,"{""position"": ""2,0""}"
24108,MOVE,O,"{""position"": ""2,2""}"
24109,MOVE,X,"{""position"": ""0,0""}"
24110,MOVE,O,"{""position"": ""0,2""}"
24111,GAME_END,system,"{""result"": ""O""}"
24112,GAME_START,system,{}
24113,MOVE,X,"{""position"": ""0,2""}"
24114,MOVE,O,"{""position"": ""1,2""}"
24115,MOVE,X,"{""position"": ""2,0""}"
24116,MOVE,O,"{""position"": ""0,0""}"
24117,MOVE,X,"{""position"": ""1,1""}"
24118,GAME_END,system,"{""result"": ""X""}"
24119,GAME_START,system,{}
24120,MOVE,X,"{""position"": ""2,0""}"
24121,MOVE,O,"{""position"": ""0,2""}"
24122,MOVE,X,"{""position"": ""1,1""}"
24123,MOVE,O,"{""position"": ""0,0""}"
24124,MOVE,X,"{""position"": ""2,2""}"
24125,MOVE,O,"{""position"": ""1,0""}"
24126,MOVE,X,"{""position"": ""2,1""}"
24127,GAME_END,system,"{""result"": ""X""}"
24128,GAME_START,system,{}
24129,MOVE,X,"{""position"": ""0,1""}"
24130,MOVE,O,"{""position"": ""2,1""}"
24131,MOVE,X,"{""position"": ""2,2""}"
24132,MOVE,O,"{""position"": ""2,0""}"
24133,MOVE,X,"{""position"": ""0,0""}"
24134,MOVE,O,"{""position"": ""0,2""}"
24135,MOVE,X,"{""position"": ""1,2""}"
24136,MOVE,O,"{""position"": ""1,0""}"
24137,MOVE,X,"{""position"": ""1,1""}"
24138,GAME_END,system,"{""result"": ""X""}"
24139,GAME_START,system,{}
24140,MOVE,X,"{""position"": ""2,1""}"
24141,MOVE,O,"{""position"": ""0,0""}"
24142,MOVE,X,"{""position"": ""0,1""}"
24143,MOVE,O,"{""position"": ""2,2""}"
24144,MOVE,X,"{""position"": ""2,0""}"
24145,MOVE,O,"{""position"": ""0,2""}"
24146,MOVE,X,"{""position"": ""1,0""}"
24147,MOVE,O,"{""position"": ""1,1""}"
24148,GAME_END,system,"{""result"": ""O""}"
24149,GAME_START,system,{}
24150,MOVE,X,"{""position"": ""1,2""}"
24151,MOVE,O,"{""position"": ""1,0""}"
24152,MOVE,X,"{""position"": ""1,1""}"
24153,MOVE,O,"{""position"": ""2,0""}"
24154,MOVE,X,"{""position"": ""0,0""}"
24155,MOVE,O,"{""position"": ""2,1""}"
24156,MOVE,X,"{""position"": ""0,1""}"
24157,MOVE,O,"{""position"": ""0,2""}"
24158,MOVE,X,"{""position"": ""2,2""}"
24159,GAME_END,system,"{""result"": ""X""}"
24160,GAME_START,system,{}
24161,MOVE,X,"{""position"": ""2,0""}"
24162,MOVE,O,"{""position"": ""1,0""}"
24163,MOVE,X,"{""position"": ""2,2""}"
24164,MOVE,O,"{""position"": ""2,1""}"
24165,MOVE,X,"{""position"": ""1,1""}"
24166,MOVE,O,"{""position"": ""0,1""}"
24167,MOVE,X,"{""position"": ""0,2""}"
24168,GAME_END,system,"{""result"": ""X""}"
24169,GAME_START,system,{}
24170,MOVE,X,"{""position"": ""0,2""}"
24171,MOVE,O,"{""position"": ""2,0""}"
24172,MOVE,X,"{""position"": ""1,2""}"
24173,MOVE,O,"{""position"": ""2,2""}"
24174,MOVE,X,"{""position"": ""2,1""}"
24175,MOVE,O,"{""position"": ""0,1""}"
24176,MOVE,X,"{""position"": ""0,0""}"
24177,MOVE,O,"{""position"": ""1,1""}"
24178,MOVE,X,"{""position"": ""1,0""}"
24179,GAME_END,system,"{""result"": ""draw""}"
24180,GAME_START,system,{}
24181,MOVE,X,"{""position"": ""2,1""}"
24182,MOVE,O,"{""position"": ""1,0""}"
24183,MOVE,X,"{""position"": ""1,1""}"
24184,MOVE,O,"{""position"": ""0,0""}"
24185,MOVE,X,"{""position"": ""1,2""}"
24186,MOVE,O,"{""position"": ""2,2""}"
24187,MOVE,X,"{""position"": ""2,0""}"
24188,MOVE,O,"{""position"": ""0,1""}"
24189,MOVE,X,"{""position"": ""0,2""}"
24190,GAME_END,system,"{""result"": ""X""}"
24191,GAME_START,system,{}
24192,MOVE,X,"{""position"": ""1,0""}"
24193,MOVE,O,"{""position"": ""0,0""}"
24194,MOVE,X,"{""position"": ""1,2""}"
24195,MOVE,O,"{""position"": ""2,2""}"
24196,MOVE,X,"{""position"": ""0,1""}"
24197,MOVE,O,"{""position"": ""0,2""}"
24198,MOVE,X,"{""position"": ""2,1""}"
24199,MOVE,O,"{""position"": ""1,1""}"
24200,GAME_END,system,"{""result"": ""O""}"
24201,GAME_START,system,{}
24202,MOVE,X,"{""position"": ""1,1""}"
24203,MOVE,O,"{""position"": ""0,2""}"
24204,MOVE,X,"{""position"": ""2,0""}"
24205,MOVE,O,"{""position"": ""1,0""}"
24206,MOVE,X,"{""position"": ""2,1""}"
24207,MOVE,O,"{""position"": ""0,1""}"
24208,MOVE,X,"{""position"": ""2,2""}"
24209,GAME_END,system,"{""result"": ""X""}"
24210,GAME_START,system,{}
24211,MOVE,X,"{""position"": ""0,0""}"
24212,MOVE,O,"{""position"": ""1,1""}"
24213,MOVE,X,"{""position"": ""2,2""}"
24214,MOVE,O,"{""position"": ""1,0""}"
24215,MOVE,X,"{""position"": ""0,1""}"
24216,MOVE,O,"{""position"": ""2,1""}"
24217,MOVE,X,"{""position"": ""0,2""}"
24218,GAME_END,system,"{""result"": ""X""}"
24219,GAME_START,system,{}
24220,MOVE,X,"{""position"": ""0,2""}"
24221,MOVE,O,"{""position"": ""2,2""}"
24222,MOVE,X,"{""position"": ""1,1""}"
24223,MOVE,O,"{""position"": ""0,0""}"
24224,MOVE,X,"{""position"": ""1,0""}"
24225,MOVE,O,"{""position"": ""1,2""}"
24226,MOVE,X,"{""position"": ""0,1""}"
24227,MOVE,O,"{""position"": ""2,0""}"
24228,MOVE,X,"{""position"": ""2,1""}"
24229,GAME_END,system,"{""result"": ""X""}"
24230,GAME_START,system,{}
24231,MOVE,X,"{""position"": ""2,1""}"
24232,MOVE,O,"{""position"": ""1,0""}"
24233,MOVE,X,"{""position"": ""2,0""}"
24234,MOVE,O,"{""position"": ""0,1""}"
24235,MOVE,X,"{""position"": ""2,2""}"
24236,GAME_END,system,"{""result"": ""X""}"
24237,GAME_START,system,{}
24238,MOVE,X,"{""position"": ""0,1""}"
24239,MOVE,O,"{""position"": ""2,2""}"
24240,MOVE,X,"{""position"": ""2,0""}"
24241,MOVE,O,"{""position"": ""0,2""}"
24242,MOVE,X,"{""position"": ""2,1""}"
24243,MOVE,O,"{""position"": ""0,0""}"
24244,MOVE,X,"{""position"": ""1,1""}"
24245,GAME_END,system,"{""result"": ""X""}"
24246,GAME_START,system,{}
24247,MOVE,X,"{""position"": ""1,2""}"
24248,MOVE,O,"{""position"": ""2,0""}"
24249,MOVE,X,"{""position"": ""2,2""}"
24250,MOVE,O,"{""position"": ""0,0""}"
24251,MOVE,X,"{""position"": ""0,1""}"
24252,MOVE,O,"{""position"": ""2,1""}"
24253,MOVE,X,"{""position"": ""1,1""}"
24254,MOVE,O,"{""position"": ""0,2""}"
24255,MOVE,X,"{""position"": ""1,0""}"
24256,GAME_END,system,"{""result"": ""X""}"
24257,GAME_START,system,{}
24258,MOVE,X,"{""position"": ""1,0""}"
24259,MOVE,O,"{""position"": ""0,2""}"
24260,MOVE,X,"{""position"": ""2,1""}"
24261,MOVE,O,"{""position"": ""0,1""}"
24262,MOVE,X,"{""position"": ""2,2""}"
24263,MOVE,O,"{""position"": ""0,0""}"
24264,GAME_END,system,"{""result"": ""O""}"
24265,GAME_START,system,{}
24266,MOVE,X,"{""position"": ""2,2""}"
24267,MOVE,O,"{""position"": ""0,0""}"
24268,MOVE,X,"{""position"": ""1,1""}"
24269,MOVE,O,"{""position"": ""2,1""}"
24270,MOVE,X,"{""position"": ""0,2""}"
24271,MOVE,O,"{""position"": ""2,0""}"
24272,MOVE,X,"{""position"": ""1,2""}"
24273,GAME_END,system,"{""result"": ""X""}"
24274,GAME_START,system,{}
24275,MOVE,X,"{""position"": ""0,1""}"
24276,MOVE,O,"{""position"": ""0,0""}"
24277,MOVE,X,"{""position"": ""1,2""}"
24278,MOVE,O,"{""position"": ""2,2""}"
24279,MOVE,X,"{""position"": ""2,0""}"
24280,MOVE,O,"{""position"": ""1,1""}"
24281,GAME_END,system,"{""result"": ""O""}"
24282,GAME_START,system,{}
24283,MOVE,X,"{""position"": ""0,0""}"
24284,MOVE,O,"{""position"": ""2,2""}"
24285,MOVE,X,"{""position"": ""1,0""}"
24286,MOVE,O,"{""position"": ""1,1""}"
24287,MOVE,X,"{""position"": ""1,2""}"
24288,MOVE,O,"{""position"": ""2,1""}"
24289,MOVE,X,"{""position"": ""2,0""}"
24290,GAME_END,system,"{""result"": ""X""}"
24291,GAME_START,system,{}
24292,MOVE,X,"{""position"": ""0,0""}"
24293,MOVE,O,"{""position"": ""1,2""}"
24294,MOVE,X,"{""position"": ""0,2""}"
24295,MOVE,O,"{""position"": ""0,1""}"
24296,MOVE,X,"{""position"": ""2,2""}"
24297,MOVE,O,"{""position"": ""1,0""}"
24298,MOVE,X,"{""position"": ""1,1""}"
24299,GAME_END,system,"{""result"": ""X""}"
24300,GAME_START,system,{}
24301,MOVE,X,"{""position"": ""2,2""}"
24302,MOVE,O,"{""position"": ""0,0""}"
24303,MOVE,X,"{""position"": ""1,2""}"
24304,MOVE,O,"{""position"": ""1,1""}"
24305,MOVE,X,"{""position"": ""0,1""}"
24306,MOVE,O,"{""position"": ""2,0""}"
24307,MOVE,X,"{""position"": ""0,2""}"
24308,GAME_END,system,"{""result"": ""X""}"
24309,GAME_START,system,{}
24310,MOVE,X,"{""position"": ""2,0""}"
24311,MOVE,O,"{""position"": ""0,1""}"
24312,MOVE,X,"{""position"": ""2,1""}"
24313,MOVE,O,"{""position"": ""1,2""}"
24314,MOVE,X,"{""position"": ""0,2""}"
24315,MOVE,O,"{""position"": ""0,0""}"
24316,MOVE,X,"{""position"": ""2,2""}"
24317,GAME_END,system,"{""result"": ""X""}"
24318,GAME_START,system,{}
24319,MOVE,X,"{""position"": ""1,2""}"
24320,MOVE,O,"{""position"": ""0,0""}"
24321,MOVE,X,"{""position"": ""2,0""}"
