cycle,event_type,agent_id,context
1785,MOVE,O,"{""position"": ""1,2"", ""board"": ""-O--XOX--""}"
1786,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OX-XOX--""}"
1787,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OX-XOX--""}"
1788,GAME_START,system,{}
1789,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
1790,MOVE,O,"{""position"": ""2,2"", ""board"": ""----X---O""}"
1791,MOVE,X,"{""position"": ""2,1"", ""board"": ""----X--XO""}"
1792,MOVE,O,"{""position"": ""1,2"", ""board"": ""----XO-XO""}"
1793,MOVE,X,"{""position"": ""0,0"", ""board"": ""X---XO-XO""}"
1794,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO--XO-XO""}"
1795,MOVE,X,"{""position"": ""2,0"", ""board"": ""XO--XOXXO""}"
1796,MOVE,O,"{""position"": ""0,2"", ""board"": ""XOO-XOXXO""}"
1797,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XOO-XOXXO""}"
1798,GAME_START,system,{}
1799,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
1800,MOVE,O,"{""position"": ""2,0"", ""board"": ""------OX-""}"
1801,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-----OX-""}"
1802,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-O---OX-""}"
1803,MOVE,X,"{""position"": ""1,0"", ""board"": ""X-OX--OX-""}"
1804,MOVE,O,"{""position"": ""1,2"", ""board"": ""X-OX-OOX-""}"
1805,MOVE,X,"{""position"": ""1,1"", ""board"": ""X-OXXOOX-""}"
1806,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-OXXOOXO""}"
1807,GAME_END,system,"{""result"": ""O"", ""final_board"": ""X-OXXOOXO""}"
1808,GAME_START,system,{}
1809,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
1810,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O------X""}"
1811,MOVE,X,"{""position"": ""2,1"", ""board"": ""-O-----XX""}"
1812,MOVE,O,"{""position"": ""1,0"", ""board"": ""-O-O---XX""}"
1813,MOVE,X,"{""position"": ""1,2"", ""board"": ""-O-O-X-XX""}"
1814,MOVE,O,"{""position"": ""2,0"", ""board"": ""-O-O-XOXX""}"
1815,MOVE,X,"{""position"": ""1,1"", ""board"": ""-O-OXXOXX""}"
1816,MOVE,O,"{""position"": ""0,2"", ""board"": ""-OOOXXOXX""}"
1817,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOOOXXOXX""}"
1818,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOOXXOXX""}"
1819,GAME_START,system,{}
1820,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
1821,MOVE,O,"{""position"": ""2,0"", ""board"": ""------O-X""}"
1822,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X-O-X""}"
1823,MOVE,O,"{""position"": ""1,2"", ""board"": ""----XOO-X""}"
1824,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X-XOO-X""}"
1825,MOVE,O,"{""position"": ""1,0"", ""board"": ""--XOXOO-X""}"
1826,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-XOXOO-X""}"
1827,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X-XOXOO-X""}"
1828,GAME_START,system,{}
1829,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
1830,MOVE,O,"{""position"": ""2,0"", ""board"": ""--X---O--""}"
1831,MOVE,X,"{""position"": ""1,1"", ""board"": ""--X-X-O--""}"
1832,MOVE,O,"{""position"": ""1,0"", ""board"": ""--XOX-O--""}"
1833,MOVE,X,"{""position"": ""2,1"", ""board"": ""--XOX-OX-""}"
1834,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OXOX-OX-""}"
1835,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOXOX-OX-""}"
1836,MOVE,O,"{""position"": ""1,2"", ""board"": ""XOXOXOOX-""}"
1837,MOVE,X,"{""position"": ""2,2"", ""board"": ""XOXOXOOXX""}"
1838,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOXOXOOXX""}"
1839,GAME_START,system,{}
1840,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
1841,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-----X--""}"
1842,MOVE,X,"{""position"": ""0,1"", ""board"": ""OX----X--""}"
1843,MOVE,O,"{""position"": ""1,1"", ""board"": ""OX--O-X--""}"
1844,MOVE,X,"{""position"": ""2,1"", ""board"": ""OX--O-XX-""}"
1845,MOVE,O,"{""position"": ""2,2"", ""board"": ""OX--O-XXO""}"
1846,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OX--O-XXO""}"
1847,GAME_START,system,{}
1848,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
1849,MOVE,O,"{""position"": ""2,2"", ""board"": ""-------XO""}"
1850,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X-XO""}"
1851,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O--X-XO""}"
1852,MOVE,X,"{""position"": ""1,1"", ""board"": ""--O-XX-XO""}"
1853,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OO-XX-XO""}"
1854,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOO-XX-XO""}"
1855,MOVE,O,"{""position"": ""1,0"", ""board"": ""XOOOXX-XO""}"
1856,MOVE,X,"{""position"": ""2,0"", ""board"": ""XOOOXXXXO""}"
1857,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOOOXXXXO""}"
1858,GAME_START,system,{}
1859,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
1860,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-----X-""}"
1861,MOVE,X,"{""position"": ""1,1"", ""board"": ""-O--X--X-""}"
1862,MOVE,O,"{""position"": ""2,0"", ""board"": ""-O--X-OX-""}"
1863,MOVE,X,"{""position"": ""2,2"", ""board"": ""-O--X-OXX""}"
1864,MOVE,O,"{""position"": ""0,2"", ""board"": ""-OO-X-OXX""}"
1865,MOVE,X,"{""position"": ""1,0"", ""board"": ""-OOXX-OXX""}"
1866,MOVE,O,"{""position"": ""1,2"", ""board"": ""-OOXXOOXX""}"
1867,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOOXXOOXX""}"
1868,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOXXOOXX""}"
1869,GAME_START,system,{}
1870,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
1871,MOVE,O,"{""position"": ""1,1"", ""board"": ""----O---X""}"
1872,MOVE,X,"{""position"": ""1,2"", ""board"": ""----OX--X""}"
1873,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-OX--X""}"
1874,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-O-OX--X""}"
1875,MOVE,O,"{""position"": ""2,0"", ""board"": ""X-O-OXO-X""}"
1876,GAME_END,system,"{""result"": ""O"", ""final_board"": ""X-O-OXO-X""}"
1877,GAME_START,system,{}
1878,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
1879,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O---X-""}"
1880,MOVE,X,"{""position"": ""2,0"", ""board"": ""---O--XX-""}"
1881,MOVE,O,"{""position"": ""1,1"", ""board"": ""---OO-XX-""}"
1882,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-OO-XX-""}"
1883,MOVE,O,"{""position"": ""1,2"", ""board"": ""-X-OOOXX-""}"
1884,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-X-OOOXX-""}"
1885,GAME_START,system,{}
1886,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
1887,MOVE,O,"{""position"": ""2,1"", ""board"": ""-----X-O-""}"
1888,MOVE,X,"{""position"": ""2,2"", ""board"": ""-----X-OX""}"
1889,MOVE,O,"{""position"": ""0,0"", ""board"": ""O----X-OX""}"
1890,MOVE,X,"{""position"": ""2,0"", ""board"": ""O----XXOX""}"
1891,MOVE,O,"{""position"": ""1,0"", ""board"": ""O--O-XXOX""}"
1892,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-XO-XXOX""}"
1893,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-XO-XXOX""}"
1894,GAME_START,system,{}
1895,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
1896,MOVE,O,"{""position"": ""2,2"", ""board"": ""----X---O""}"
1897,MOVE,X,"{""position"": ""1,2"", ""board"": ""----XX--O""}"
1898,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---XX--O""}"
1899,MOVE,X,"{""position"": ""2,1"", ""board"": ""O---XX-XO""}"
1900,MOVE,O,"{""position"": ""2,0"", ""board"": ""O---XXOXO""}"
1901,MOVE,X,"{""position"": ""0,1"", ""board"": ""OX--XXOXO""}"
1902,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OX--XXOXO""}"
1903,GAME_START,system,{}
1904,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
1905,MOVE,O,"{""position"": ""1,2"", ""board"": ""----XO---""}"
1906,MOVE,X,"{""position"": ""2,0"", ""board"": ""----XOX--""}"
1907,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---XOX--""}"
1908,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-X-XOX--""}"
1909,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-X-XOX--""}"
1910,GAME_START,system,{}
1911,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
1912,MOVE,O,"{""position"": ""2,0"", ""board"": ""-X----O--""}"
1913,MOVE,X,"{""position"": ""1,1"", ""board"": ""-X--X-O--""}"
1914,MOVE,O,"{""position"": ""1,2"", ""board"": ""-X--XOO--""}"
1915,MOVE,X,"{""position"": ""2,2"", ""board"": ""-X--XOO-X""}"
1916,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX--XOO-X""}"
1917,MOVE,X,"{""position"": ""0,2"", ""board"": ""OXX-XOO-X""}"
1918,MOVE,O,"{""position"": ""2,1"", ""board"": ""OXX-XOOOX""}"
1919,MOVE,X,"{""position"": ""1,0"", ""board"": ""OXXXXOOOX""}"
1920,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXXXXOOOX""}"
1921,GAME_START,system,{}
1922,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
1923,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO-------""}"
1924,MOVE,X,"{""position"": ""0,2"", ""board"": ""XOX------""}"
1925,MOVE,O,"{""position"": ""1,0"", ""board"": ""XOXO-----""}"
1926,MOVE,X,"{""position"": ""2,0"", ""board"": ""XOXO--X--""}"
1927,MOVE,O,"{""position"": ""2,2"", ""board"": ""XOXO--X-O""}"
1928,MOVE,X,"{""position"": ""1,2"", ""board"": ""XOXO-XX-O""}"
1929,MOVE,O,"{""position"": ""2,1"", ""board"": ""XOXO-XXOO""}"
1930,MOVE,X,"{""position"": ""1,1"", ""board"": ""XOXOXXXOO""}"
1931,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOXOXXXOO""}"
1932,GAME_START,system,{}
1933,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
1934,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-------O""}"
1935,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX------O""}"
1936,MOVE,O,"{""position"": ""1,1"", ""board"": ""XX--O---O""}"
1937,MOVE,X,"{""position"": ""2,1"", ""board"": ""XX--O--XO""}"
1938,MOVE,O,"{""position"": ""0,2"", ""board"": ""XXO-O--XO""}"
1939,MOVE,X,"{""position"": ""1,0"", ""board"": ""XXOXO--XO""}"
1940,MOVE,O,"{""position"": ""2,0"", ""board"": ""XXOXO-OXO""}"
1941,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XXOXO-OXO""}"
1942,GAME_START,system,{}
1943,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
1944,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---X----""}"
1945,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-X-X----""}"
1946,MOVE,O,"{""position"": ""1,2"", ""board"": ""O-X-XO---""}"
1947,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X-XO--X""}"
1948,MOVE,O,"{""position"": ""1,0"", ""board"": ""O-XOXO--X""}"
1949,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXXOXO--X""}"
1950,MOVE,O,"{""position"": ""2,0"", ""board"": ""OXXOXOO-X""}"
1951,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXOXOO-X""}"
1952,GAME_START,system,{}
1953,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
1954,MOVE,O,"{""position"": ""2,1"", ""board"": ""X------O-""}"
1955,MOVE,X,"{""position"": ""2,0"", ""board"": ""X-----XO-""}"
1956,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO----XO-""}"
1957,MOVE,X,"{""position"": ""1,1"", ""board"": ""XO--X-XO-""}"
1958,MOVE,O,"{""position"": ""1,2"", ""board"": ""XO--XOXO-""}"
1959,MOVE,X,"{""position"": ""2,2"", ""board"": ""XO--XOXOX""}"
1960,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XO--XOXOX""}"
1961,GAME_START,system,{}
1962,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
1963,MOVE,O,"{""position"": ""1,1"", ""board"": ""--X-O----""}"
1964,MOVE,X,"{""position"": ""1,2"", ""board"": ""--X-OX---""}"
1965,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OX-OX---""}"
1966,MOVE,X,"{""position"": ""2,0"", ""board"": ""-OX-OXX--""}"
1967,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOX-OXX--""}"
1968,MOVE,X,"{""position"": ""1,0"", ""board"": ""OOXXOXX--""}"
1969,MOVE,O,"{""position"": ""2,1"", ""board"": ""OOXXOXXO-""}"
1970,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOXXOXXO-""}"
1971,GAME_START,system,{}
1972,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
1973,MOVE,O,"{""position"": ""2,2"", ""board"": ""--X-----O""}"
1974,MOVE,X,"{""position"": ""1,1"", ""board"": ""--X-X---O""}"
1975,MOVE,O,"{""position"": ""1,2"", ""board"": ""--X-XO--O""}"
1976,MOVE,X,"{""position"": ""2,1"", ""board"": ""--X-XO-XO""}"
1977,MOVE,O,"{""position"": ""2,0"", ""board"": ""--X-XOOXO""}"
1978,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XX-XOOXO""}"
1979,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-XX-XOOXO""}"
1980,GAME_START,system,{}
1981,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
1982,MOVE,O,"{""position"": ""1,2"", ""board"": ""---X-O---""}"
1983,MOVE,X,"{""position"": ""1,1"", ""board"": ""---XXO---""}"
1984,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-XXO---""}"
1985,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OXXXO---""}"
1986,MOVE,O,"{""position"": ""2,2"", ""board"": ""-OXXXO--O""}"
1987,MOVE,X,"{""position"": ""2,0"", ""board"": ""-OXXXOX-O""}"
1988,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OXXXOX-O""}"
1989,GAME_START,system,{}
1990,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
1991,MOVE,O,"{""position"": ""0,0"", ""board"": ""O------X-""}"
1992,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-X----X-""}"
1993,MOVE,O,"{""position"": ""2,0"", ""board"": ""O-X---OX-""}"
1994,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X---OXX""}"
1995,MOVE,O,"{""position"": ""1,0"", ""board"": ""O-XO--OXX""}"
1996,GAME_END,system,"{""result"": ""O"", ""final_board"": ""O-XO--OXX""}"
1997,GAME_START,system,{}
1998,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
1999,MOVE,O,"{""position"": ""1,1"", ""board"": ""-X--O----""}"
2000,MOVE,X,"{""position"": ""2,1"", ""board"": ""-X--O--X-""}"
2001,MOVE,O,"{""position"": ""1,0"", ""board"": ""-X-OO--X-""}"
2002,MOVE,X,"{""position"": ""2,2"", ""board"": ""-X-OO--XX""}"
2003,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX-OO--XX""}"
2004,MOVE,X,"{""position"": ""2,0"", ""board"": ""OX-OO-XXX""}"
2005,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OX-OO-XXX""}"
2006,GAME_START,system,{}
2007,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
2008,MOVE,O,"{""position"": ""2,1"", ""board"": ""-X-----O-""}"
2009,MOVE,X,"{""position"": ""1,2"", ""board"": ""-X---X-O-""}"
2010,MOVE,O,"{""position"": ""2,0"", ""board"": ""-X---XOO-""}"
2011,MOVE,X,"{""position"": ""1,0"", ""board"": ""-X-X-XOO-""}"
2012,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX-X-XOO-""}"
2013,MOVE,X,"{""position"": ""0,2"", ""board"": ""OXXX-XOO-""}"
2014,MOVE,O,"{""position"": ""2,2"", ""board"": ""OXXX-XOOO""}"
2015,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXX-XOOO""}"
2016,GAME_START,system,{}
2017,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
2018,MOVE,O,"{""position"": ""2,1"", ""board"": ""-------OX""}"
2019,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X-OX""}"
2020,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O---X-OX""}"
2021,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OX--X-OX""}"
2022,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OX--X-OX""}"
2023,GAME_START,system,{}
2024,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
2025,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-------O""}"
2026,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX------O""}"
2027,MOVE,O,"{""position"": ""2,0"", ""board"": ""XX----O-O""}"
2028,MOVE,X,"{""position"": ""1,1"", ""board"": ""XX--X-O-O""}"
2029,MOVE,O,"{""position"": ""1,2"", ""board"": ""XX--XOO-O""}"
2030,MOVE,X,"{""position"": ""0,2"", ""board"": ""XXX-XOO-O""}"
2031,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-XOO-O""}"
2032,GAME_START,system,{}
2033,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
2034,MOVE,O,"{""position"": ""1,2"", ""board"": ""---X-O---""}"
2035,MOVE,X,"{""position"": ""0,2"", ""board"": ""--XX-O---""}"
2036,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OXX-O---""}"
2037,MOVE,X,"{""position"": ""2,2"", ""board"": ""-OXX-O--X""}"
2038,MOVE,O,"{""position"": ""1,1"", ""board"": ""-OXXOO--X""}"
2039,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOXXOO--X""}"
2040,MOVE,O,"{""position"": ""2,1"", ""board"": ""XOXXOO-OX""}"
2041,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XOXXOO-OX""}"
2042,GAME_START,system,{}
2043,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
2044,MOVE,O,"{""position"": ""1,1"", ""board"": ""---XO----""}"
2045,MOVE,X,"{""position"": ""0,2"", ""board"": ""--XXO----""}"
2046,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-XXO----""}"
2047,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-XXO---X""}"
2048,MOVE,O,"{""position"": ""0,1"", ""board"": ""OOXXO---X""}"
2049,MOVE,X,"{""position"": ""1,2"", ""board"": ""OOXXOX--X""}"
2050,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOXXOX--X""}"
2051,GAME_START,system,{}
2052,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
2053,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---O----""}"
2054,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX--O----""}"
2055,MOVE,O,"{""position"": ""1,0"", ""board"": ""XX-OO----""}"
2056,MOVE,X,"{""position"": ""2,0"", ""board"": ""XX-OO-X--""}"
2057,MOVE,O,"{""position"": ""2,2"", ""board"": ""XX-OO-X-O""}"
2058,MOVE,X,"{""position"": ""2,1"", ""board"": ""XX-OO-XXO""}"
2059,MOVE,O,"{""position"": ""0,2"", ""board"": ""XXOOO-XXO""}"
2060,MOVE,X,"{""position"": ""1,2"", ""board"": ""XXOOOXXXO""}"
2061,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XXOOOXXXO""}"
2062,GAME_START,system,{}
2063,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
2064,MOVE,O,"{""position"": ""1,2"", ""board"": ""X----O---""}"
2065,MOVE,X,"{""position"": ""1,1"", ""board"": ""X---XO---""}"
2066,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-O-XO---""}"
2067,MOVE,X,"{""position"": ""2,2"", ""board"": ""X-O-XO--X""}"
2068,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X-O-XO--X""}"
2069,GAME_START,system,{}
2070,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
2071,MOVE,O,"{""position"": ""1,2"", ""board"": ""----XO---""}"
2072,MOVE,X,"{""position"": ""2,1"", ""board"": ""----XO-X-""}"
2073,MOVE,O,"{""position"": ""2,2"", ""board"": ""----XO-XO""}"
2074,MOVE,X,"{""position"": ""0,0"", ""board"": ""X---XO-XO""}"
2075,MOVE,O,"{""position"": ""2,0"", ""board"": ""X---XOOXO""}"
2076,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX--XOOXO""}"
2077,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XX--XOOXO""}"
2078,GAME_START,system,{}
2079,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
2080,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X------""}"
2081,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X-----X""}"
2082,MOVE,O,"{""position"": ""2,1"", ""board"": ""O-X----OX""}"
2083,MOVE,X,"{""position"": ""2,0"", ""board"": ""O-X---XOX""}"
2084,MOVE,O,"{""position"": ""1,0"", ""board"": ""O-XO--XOX""}"
2085,MOVE,X,"{""position"": ""1,2"", ""board"": ""O-XO-XXOX""}"
2086,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-XO-XXOX""}"
2087,GAME_START,system,{}
2088,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
2089,MOVE,O,"{""position"": ""1,2"", ""board"": ""--X--O---""}"
2090,MOVE,X,"{""position"": ""1,1"", ""board"": ""--X-XO---""}"
2091,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X-XO-O-""}"
2092,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-X-XO-O-""}"
2093,MOVE,O,"{""position"": ""1,0"", ""board"": ""X-XOXO-O-""}"
2094,MOVE,X,"{""position"": ""2,2"", ""board"": ""X-XOXO-OX""}"
2095,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X-XOXO-OX""}"
2096,GAME_START,system,{}
2097,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
2098,MOVE,O,"{""position"": ""2,0"", ""board"": ""-----XO--""}"
2099,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X---XO--""}"
2100,MOVE,O,"{""position"": ""2,2"", ""board"": ""-X---XO-O""}"
2101,MOVE,X,"{""position"": ""2,1"", ""board"": ""-X---XOXO""}"
2102,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX---XOXO""}"
2103,MOVE,X,"{""position"": ""1,0"", ""board"": ""OX-X-XOXO""}"
2104,MOVE,O,"{""position"": ""1,1"", ""board"": ""OX-XOXOXO""}"
2105,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OX-XOXOXO""}"
2106,GAME_START,system,{}
2107,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
2108,MOVE,O,"{""position"": ""2,2"", ""board"": ""-X------O""}"
2109,MOVE,X,"{""position"": ""0,0"", ""board"": ""XX------O""}"
2110,MOVE,O,"{""position"": ""2,0"", ""board"": ""XX----O-O""}"
2111,MOVE,X,"{""position"": ""1,2"", ""board"": ""XX---XO-O""}"
2112,MOVE,O,"{""position"": ""2,1"", ""board"": ""XX---XOOO""}"
2113,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XX---XOOO""}"
2114,GAME_START,system,{}
2115,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
2116,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O----X""}"
2117,MOVE,X,"{""position"": ""2,0"", ""board"": ""---O--X-X""}"
2118,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OO--X-X""}"
2119,MOVE,X,"{""position"": ""1,2"", ""board"": ""--OO-XX-X""}"
2120,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OOO-XX-X""}"
2121,MOVE,X,"{""position"": ""1,1"", ""board"": ""-OOOXXX-X""}"
2122,MOVE,O,"{""position"": ""2,1"", ""board"": ""-OOOXXXOX""}"
2123,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOOOXXXOX""}"
2124,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOOXXXOX""}"
2125,GAME_START,system,{}
2126,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
2127,MOVE,O,"{""position"": ""1,1"", ""board"": ""----O---X""}"
2128,MOVE,X,"{""position"": ""0,0"", ""board"": ""X---O---X""}"
2129,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO--O---X""}"
2130,MOVE,X,"{""position"": ""0,2"", ""board"": ""XOX-O---X""}"
2131,MOVE,O,"{""position"": ""2,1"", ""board"": ""XOX-O--OX""}"
2132,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XOX-O--OX""}"
2133,GAME_START,system,{}
2134,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
2135,MOVE,O,"{""position"": ""1,2"", ""board"": ""---X-O---""}"
2136,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--X-O---""}"
2137,MOVE,O,"{""position"": ""2,0"", ""board"": ""X--X-OO--""}"
2138,MOVE,X,"{""position"": ""2,1"", ""board"": ""X--X-OOX-""}"
2139,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-OX-OOX-""}"
2140,MOVE,X,"{""position"": ""2,2"", ""board"": ""X-OX-OOXX""}"
2141,MOVE,O,"{""position"": ""1,1"", ""board"": ""X-OXOOOXX""}"
2142,GAME_END,system,"{""result"": ""O"", ""final_board"": ""X-OXOOOXX""}"
